Subject Name,Subject Code,URL,Level,Credit Points,Offering Info
Multimodal Literacies,EDUC91022,https://handbook.unimelb.edu.au/2024/subjects/educ91022,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
Inclusive Youth Mental Health Practice,PSYT90104,https://handbook.unimelb.edu.au/2024/subjects/psyt90104,Graduate coursework,12.5 credit points,"Offered September, 2024"
Prevention and Control of STIs and HIV,POPH90068,https://handbook.unimelb.edu.au/2024/subjects/poph90068,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Research and Evidence in Practice,REHB90010,https://handbook.unimelb.edu.au/2024/subjects/rehb90010,Graduate coursework,12.5 credit points,"Offered Term 2, Term 4, 2024"
Effective Clinical Supervision,EDUC90742,https://handbook.unimelb.edu.au/2024/subjects/educ90742,Graduate coursework,12.5 credit points,"Offered January, July, 2024"
Science Research Project Abroad,SCIE30003,https://handbook.unimelb.edu.au/2024/subjects/scie30003,Exchange (Level 3),12.5 credit points,"Offered Summer Term, Semester 1, Semester 2, 2024"
Vessels Nerves Lungs and Musculoskeletal,MEDI90102,https://handbook.unimelb.edu.au/2024/subjects/medi90102,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Value Creation Strategies,MKTG90038,https://handbook.unimelb.edu.au/2024/subjects/mktg90038,Graduate coursework,12.5 credit points,"Offered Term 2, Term 4, 2024"
Ageing in Society,POPH90256,https://handbook.unimelb.edu.au/2024/subjects/poph90256,Graduate coursework,12.5 credit points,"Offered Term 2, 2024"
Environmental Geology Field Techniques,GEOL90046,https://handbook.unimelb.edu.au/2024/subjects/geol90046,Graduate coursework,6.25 credit points,"Offered September, 2024"
Economics of Markets and Organisations,ECON90077,https://handbook.unimelb.edu.au/2024/subjects/econ90077,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
Educational Leadership in Surgery,MEDS90017,https://handbook.unimelb.edu.au/2024/subjects/meds90017,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Applied Research Study,EDUC90945,https://handbook.unimelb.edu.au/2024/subjects/educ90945,Graduate coursework,25 credit points,"Offered Semester 2 (Extended), 2024"
Psychosocial Interventions with Youth,PSYT90102,https://handbook.unimelb.edu.au/2024/subjects/psyt90102,Graduate coursework,12.5 credit points,"Offered July, 2024"
Biomechanics & Sports Injury Prevention,SMED90001,https://handbook.unimelb.edu.au/2024/subjects/smed90001,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
Criminal Justice: Australia and Japan,CRIM90033,https://handbook.unimelb.edu.au/2024/subjects/crim90033,Graduate coursework,12.5 credit points,"Offered September, 2024"
Research Methods & Ultrasound Literature,MEDI90083,https://handbook.unimelb.edu.au/2024/subjects/medi90083,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Curriculum Design in Surgical Education,MEDS90009,https://handbook.unimelb.edu.au/2024/subjects/meds90009,Graduate coursework,12.5 credit points,"Offered Semester 2 (Early-Start), 2024"
Chronic Disease Management: Foundations,NURS90104,https://handbook.unimelb.edu.au/2024/subjects/nurs90104,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Haematology Nursing 2,NURS90147,https://handbook.unimelb.edu.au/2024/subjects/nurs90147,Graduate coursework,6.25 credit points,"Offered September, 2024"
Cancer Prevention and Control,MEDI90095,https://handbook.unimelb.edu.au/2024/subjects/medi90095,Graduate coursework,12.5 credit points,"Offered Term 2, 2024"
Australian Merger Law,LAWS90287,https://handbook.unimelb.edu.au/2024/subjects/laws90287,Graduate coursework,12.5 credit points,"Offered July, 2024"
Neuromusculoskeletal Radiology,RADI90024,https://handbook.unimelb.edu.au/2024/subjects/radi90024,Graduate coursework,12.5 credit points,"Offered Term 4, 2024"
Learning & Teaching in Surgical Practice,MEDS90007,https://handbook.unimelb.edu.au/2024/subjects/meds90007,Graduate coursework,12.5 credit points,"Offered Semester 1 (Early-Start), 2024"
Spatial Analytics,ABPL90408,https://handbook.unimelb.edu.au/2024/subjects/abpl90408,Graduate coursework,12.5 credit points,"Offered Term 3, 2024"
Indigenous Business Philosophy,MGMT90288,https://handbook.unimelb.edu.au/2024/subjects/mgmt90288,Graduate coursework,12.5 credit points,"Offered April, 2024"
Statistical Genomics,POPH90124,https://handbook.unimelb.edu.au/2024/subjects/poph90124,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Learning Area Politics (SI) 2,EDUC91259,https://handbook.unimelb.edu.au/2024/subjects/educ91259,Graduate coursework,12.5 credit points,"Offered June, 2024"
3-D Echocardiography & New Technologies,MEDI90046,https://handbook.unimelb.edu.au/2024/subjects/medi90046,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Consumer Perspective: Theory & Practice,NURS90018,https://handbook.unimelb.edu.au/2024/subjects/nurs90018,Graduate coursework,12.5 credit points,"Offered January, 2024"
Development in Young People,PSYT90098,https://handbook.unimelb.edu.au/2024/subjects/psyt90098,Graduate coursework,12.5 credit points,"Offered July, 2024"
Impact Investing: Driving Change,LAWS90254,https://handbook.unimelb.edu.au/2024/subjects/laws90254,Graduate coursework,12.5 credit points,"Offered September, 2024"
"Identity, Culture and the Arts",EDUC90608,https://handbook.unimelb.edu.au/2024/subjects/educ90608,Graduate coursework,12.5 credit points,"Offered July, 2024"
Accounting Analysis and Decisions,ACCT90040,https://handbook.unimelb.edu.au/2024/subjects/acct90040,Graduate coursework,12.5 credit points,"Offered Term 2, Term 4, 2024"
Clinical Practice,PAED90020,https://handbook.unimelb.edu.au/2024/subjects/paed90020,Graduate coursework,37.5 credit points,"Offered Year Long, 2024"
Applied Pathophysiology,NURS90076,https://handbook.unimelb.edu.au/2024/subjects/nurs90076,Graduate coursework,12.5 credit points,"Offered January, July, 2024"
Objectivist Research in Music Therapy,MUSI90044,https://handbook.unimelb.edu.au/2024/subjects/musi90044,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Foundations of Rehabilitation,REHB90001,https://handbook.unimelb.edu.au/2024/subjects/rehb90001,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
Research Project,REHB90013,https://handbook.unimelb.edu.au/2024/subjects/rehb90013,Graduate coursework,25 credit points,"Offered Semester 1 (Extended), Semester 2 (Extended), 2024"
IT Infrastructure for Digital Health,ISYS90076,https://handbook.unimelb.edu.au/2024/subjects/isys90076,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
French and Francophone Cultural Studies,FREN30021,https://handbook.unimelb.edu.au/2024/subjects/fren30021,Undergraduate Level 3,12.5 credit points,Not offered in 2024
Linguistic Field Methods,LING40006,https://handbook.unimelb.edu.au/2024/subjects/ling40006,Honours,25 credit points,Not offered in 2024
NGOs and International Development,LAWS90155,https://handbook.unimelb.edu.au/2024/subjects/laws90155,Graduate coursework,12.5 credit points,Not offered in 2024
Human Rights: Global Policy and Practice,LAWS90175,https://handbook.unimelb.edu.au/2024/subjects/laws90175,Graduate coursework,12.5 credit points,Not offered in 2024
Comparative Corporate Tax,LAWS70009,https://handbook.unimelb.edu.au/2024/subjects/laws70009,Graduate coursework Level 7,12.5 credit points,"Offered September, 2024"
Biodiversity Law,LAWS90147,https://handbook.unimelb.edu.au/2024/subjects/laws90147,Graduate coursework,12.5 credit points,"Offered August, 2024"
Post-Conflict State-Building,LAWS70313,https://handbook.unimelb.edu.au/2024/subjects/laws70313,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Construction Law,LAWS70469,https://handbook.unimelb.edu.au/2024/subjects/laws70469,Graduate coursework Level 7,12.5 credit points,"Offered Semester 1, 2024"
Native Title Law and Practice,LAWS90026,https://handbook.unimelb.edu.au/2024/subjects/laws90026,Graduate coursework,12.5 credit points,Not offered in 2024
Commercial Law in Asia,LAWS70230,https://handbook.unimelb.edu.au/2024/subjects/laws70230,Graduate coursework Level 7,12.5 credit points,"Offered March, July, December, 2024"
Tax Policy,LAWS70319,https://handbook.unimelb.edu.au/2024/subjects/laws70319,Graduate coursework Level 7,12.5 credit points,"Offered April, 2024"
The Ethics of Artificial Intelligence,COMP90087,https://handbook.unimelb.edu.au/2024/subjects/comp90087,Graduate coursework,12.5 credit points,"Offered Semester 1, 2024"
Planning and Building Sustainable Cities,LAWS90029,https://handbook.unimelb.edu.au/2024/subjects/laws90029,Graduate coursework,12.5 credit points,"Offered November, 2024"
New Media and Communications,LAWS70182,https://handbook.unimelb.edu.au/2024/subjects/laws70182,Graduate coursework Level 7,12.5 credit points,"Offered May, 2024"
Animal Law and Policy,LAWS90168,https://handbook.unimelb.edu.au/2024/subjects/laws90168,Graduate coursework,12.5 credit points,Not offered in 2024
East Timor Field Class,GEOG30026,https://handbook.unimelb.edu.au/2024/subjects/geog30026,Undergraduate Level 3,12.5 credit points,Not offered in 2024
Privacy and the Media,LAWS90285,https://handbook.unimelb.edu.au/2024/subjects/laws90285,Graduate coursework,12.5 credit points,"Offered July, 2024"
Human Structure and Function,BIOM20002,https://handbook.unimelb.edu.au/2024/subjects/biom20002,Undergraduate Level 2,25 credit points,"Offered Semester 2, 2024"
Competition and New Technologies,LAWS90046,https://handbook.unimelb.edu.au/2024/subjects/laws90046,Graduate coursework,12.5 credit points,Not offered in 2024
Construction Contracting: New Frontiers,LAWS90034,https://handbook.unimelb.edu.au/2024/subjects/laws90034,Graduate coursework,12.5 credit points,Not offered in 2024
Chinese Tax Law and Policy,LAWS90231,https://handbook.unimelb.edu.au/2024/subjects/laws90231,Graduate coursework,6.25 credit points,"Offered May, 2024"
Regulation of FinTech,LAWS90110,https://handbook.unimelb.edu.au/2024/subjects/laws90110,Graduate coursework,12.5 credit points,"Offered August, 2024"
International Taxation in the US,LAWS70124,https://handbook.unimelb.edu.au/2024/subjects/laws70124,Graduate coursework Level 7,12.5 credit points,"Offered July, 2024"
Foundations of Tax Law,LAWS70323,https://handbook.unimelb.edu.au/2024/subjects/laws70323,Graduate coursework Level 7,12.5 credit points,"Offered February, July, 2024"
Judicial Reasoning,LAWS70379,https://handbook.unimelb.edu.au/2024/subjects/laws70379,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Digital Technologies and Labour Law,LAWS90205,https://handbook.unimelb.edu.au/2024/subjects/laws90205,Graduate coursework,12.5 credit points,Not offered in 2024
International Criminal Court,LAWS90093,https://handbook.unimelb.edu.au/2024/subjects/laws90093,Graduate coursework,12.5 credit points,Not offered in 2024
Regulation of Health Practitioners,LAWS70401,https://handbook.unimelb.edu.au/2024/subjects/laws70401,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Instrumental Pedagogy,MUSI90194,https://handbook.unimelb.edu.au/2024/subjects/musi90194,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Gender and Human Rights,LAWS90124,https://handbook.unimelb.edu.au/2024/subjects/laws90124,Graduate coursework,12.5 credit points,"Offered May, 2024"
Tax of Superannuation B,LAWS90264,https://handbook.unimelb.edu.au/2024/subjects/laws90264,Graduate coursework,6.25 credit points,Not offered in 2024
Global Perspectives on Arts Management,AMGT90032,https://handbook.unimelb.edu.au/2024/subjects/amgt90032,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
French 8,FREN30022,https://handbook.unimelb.edu.au/2024/subjects/fren30022,Undergraduate Level 3,12.5 credit points,"Offered Semester 2, 2024"
Law of International Organisations,LAWS90047,https://handbook.unimelb.edu.au/2024/subjects/laws90047,Graduate coursework,12.5 credit points,"Offered May, 2024"
Global Francophone Cities,FREN20025,https://handbook.unimelb.edu.au/2024/subjects/fren20025,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Public Private Partnerships Law,LAWS70113,https://handbook.unimelb.edu.au/2024/subjects/laws70113,Graduate coursework Level 7,12.5 credit points,"Offered April, 2024"
Methods in Sociolinguistic Research,LING40013,https://handbook.unimelb.edu.au/2024/subjects/ling40013,Honours,25 credit points,"Offered Semester 2, 2024"
Internat.Issues in Intellectual Property,LAWS70242,https://handbook.unimelb.edu.au/2024/subjects/laws70242,Graduate coursework Level 7,12.5 credit points,"Offered February, December, 2024"
Mediation: Principles and Practice,LAWS90113,https://handbook.unimelb.edu.au/2024/subjects/laws90113,Graduate coursework,12.5 credit points,"Offered July, 2024"
Law of Treaties,LAWS70456,https://handbook.unimelb.edu.au/2024/subjects/laws70456,Graduate coursework Level 7,12.5 credit points,Not offered in 2024
Issues in Cross-Cultural Preservation,CUMC90039,https://handbook.unimelb.edu.au/2024/subjects/cumc90039,Graduate coursework,12.5 credit points,Not offered in 2024
Sustainable Food Production,FOOD90034,https://handbook.unimelb.edu.au/2024/subjects/food90034,Graduate coursework,12.5 credit points,"Offered Semester 2, 2024"
Physiotherapy Advanced Clinical Practice,PHTY90114,https://handbook.unimelb.edu.au/2024/subjects/phty90114,Graduate coursework,12.5 credit points,"Offered Semester 1 (Extended), 2024"
Public Affairs Internship,POLS30003,https://handbook.unimelb.edu.au/2024/subjects/pols30003,Undergraduate Level 3,25 credit points,"Offered Semester 1, Semester 2, 2024"
Representing Spatial Information,ABPL90407,https://handbook.unimelb.edu.au/2024/subjects/abpl90407,Graduate coursework,12.5 credit points,"Offered Term 1, 2024"
Early Childhood Research Design,EDUC91195,https://handbook.unimelb.edu.au/2024/subjects/educ91195,Graduate coursework,25 credit points,"Offered Semester 1, 2024"
Education Research Project,EDUC90759,https://handbook.unimelb.edu.au/2024/subjects/educ90759,Graduate coursework,12.5 credit points,"Offered February, 2024"
"Leadership, Advocacy, Activism & Ethics",EDUC91026,https://handbook.unimelb.edu.au/2024/subjects/educ91026,Graduate coursework,12.5 credit points,"Offered Term 3, 2024"
Translation Internship,TRAN90010,https://handbook.unimelb.edu.au/2024/subjects/tran90010,Graduate coursework,25 credit points,"Offered Semester 1, Semester 2, 2024"
Empirical Methods for Business,ECON90076,https://handbook.unimelb.edu.au/2024/subjects/econ90076,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
Cancer Nursing Practice 1,NURS90135,https://handbook.unimelb.edu.au/2024/subjects/nurs90135,Graduate coursework,6.25 credit points,"Offered April, 2024"
Nurse Immuniser,GENP90017,https://handbook.unimelb.edu.au/2024/subjects/genp90017,Graduate coursework,12.5 credit points,"Offered Semester 1, Semester 2, 2024"
Evidence-based Practice,EDUC90862,https://handbook.unimelb.edu.au/2024/subjects/educ90862,Graduate coursework,12.5 credit points,"Offered Term 2, Term 4, 2024"
Optimising Personal Performance,MUSI20228,https://handbook.unimelb.edu.au/2024/subjects/musi20228,Undergraduate Level 2,12.5 credit points,"Offered Semester 1, 2024"
Geographic Information Systems,GEOM90044,https://handbook.unimelb.edu.au/2024/subjects/geom90044,Graduate coursework,6.25 credit points,"Offered Summer Term, 2024"
The Modern Athlete,MEDI90092,https://handbook.unimelb.edu.au/2024/subjects/medi90092,Graduate coursework,12.5 credit points,"Offered Term 1, Term 3, 2024"
